formula,atom_dict,valid_sample_bools,pred_Tc,pred_ef,Ef_bools,elecneg_bools,neutral_bools,all_True_bools
B17.0O23.0Fe34.0Sn35.0Ba20.0La15.0Nd22.0,"{'B': 17.0, 'Ba': 20.0, 'Fe': 34.0, 'La': 15.0, 'Nd': 22.0, 'O': 23.0, 'Sn': 35.0}",True,37.91884,-1.7387744,True,False,True,False
B17.0Na10.0Co18.0La18.0Pr8.0Tm3.0Hf5.0Pt14.0,"{'B': 17.0, 'Co': 18.0, 'Hf': 5.0, 'La': 18.0, 'Na': 10.0, 'Pr': 8.0, 'Pt': 14.0, 'Tm': 3.0}",True,37.852867,-0.5310929,True,False,False,False
B13.0C17.0O27.0Sc21.0Rb13.0La28.0Dy11.0Pt23.0,"{'B': 13.0, 'C': 17.0, 'Dy': 11.0, 'La': 28.0, 'O': 27.0, 'Pt': 23.0, 'Rb': 13.0, 'Sc': 21.0}",True,37.774727,-1.6176096,True,True,True,True
B37.0C21.0Si16.0Fe18.0Ba18.0La45.0Pr20.0,"{'B': 37.0, 'Ba': 18.0, 'C': 21.0, 'Fe': 18.0, 'La': 45.0, 'Pr': 20.0, 'Si': 16.0}",True,37.858322,-1.5079801,True,False,False,False
Be9.0B19.0O15.0Sn25.0La28.0Pt9.0,"{'B': 19.0, 'Be': 9.0, 'La': 28.0, 'O': 15.0, 'Pt': 9.0, 'Sn': 25.0}",True,37.75686,-1.7995266,True,False,True,False
B22.0Ca37.0Ti29.0Y12.0La10.0Lu10.0Pt44.0Tl16.0,"{'B': 22.0, 'Ca': 37.0, 'La': 10.0, 'Lu': 10.0, 'Pt': 44.0, 'Ti': 29.0, 'Tl': 16.0, 'Y': 12.0}",True,37.680164,0.39068305,False,False,True,False
B18.0C35.0Ca33.0V33.0La22.0Er11.0Pt11.0,"{'B': 18.0, 'C': 35.0, 'Ca': 33.0, 'Er': 11.0, 'La': 22.0, 'Pt': 11.0, 'V': 33.0}",True,37.769012,-0.6516077,True,False,False,False
Be24.0B30.0Ne30.0Sr16.0Y24.0La27.0Nd14.0Tl25.0,"{'B': 30.0, 'Be': 24.0, 'La': 27.0, 'Nd': 14.0, 'Ne': 30.0, 'Sr': 16.0, 'Tl': 25.0, 'Y': 24.0}",True,37.855118,0.77436906,False,False,False,False
B36.0C7.0N14.0Ca22.0Kr44.0Er5.0Lu10.0Pt23.0,"{'B': 36.0, 'C': 7.0, 'Ca': 22.0, 'Er': 5.0, 'Kr': 44.0, 'Lu': 10.0, 'N': 14.0, 'Pt': 23.0}",True,37.745842,-0.9781386,True,False,False,False
B55.0C41.0Xe8.0Ba36.0Nd21.0Pt29.0,"{'B': 55.0, 'Ba': 36.0, 'C': 41.0, 'Nd': 21.0, 'Pt': 29.0, 'Xe': 8.0}",True,37.549107,-1.0693794,True,False,True,False
N38.0O14.0Ge12.0Sr37.0Ru7.0Ag28.0Gd6.0Pt37.0,"{'Ag': 28.0, 'Gd': 6.0, 'Ge': 12.0, 'N': 38.0, 'O': 14.0, 'Pt': 37.0, 'Ru': 7.0, 'Sr': 37.0}",True,37.595673,-1.3880842,True,True,True,True
Li25.0B52.0C26.0Co24.0La21.0Pr10.0Tm10.0Pt16.0,"{'B': 52.0, 'C': 26.0, 'Co': 24.0, 'La': 21.0, 'Li': 25.0, 'Pr': 10.0, 'Pt': 16.0, 'Tm': 10.0}",True,37.53791,-0.6196465,True,False,False,False
B28.0C22.0Cr24.0Rh29.0Xe24.0La46.0Pt24.0,"{'B': 28.0, 'C': 22.0, 'Cr': 24.0, 'La': 46.0, 'Pt': 24.0, 'Rh': 29.0, 'Xe': 24.0}",True,37.617508,-0.5887215,True,False,False,False
B16.0Ge19.0La28.0Pr11.0Eu2.0Er22.0Hf18.0Pt29.0,"{'B': 16.0, 'Er': 22.0, 'Eu': 2.0, 'Ge': 19.0, 'Hf': 18.0, 'La': 28.0, 'Pr': 11.0, 'Pt': 29.0}",True,37.795807,-0.55282646,True,False,False,False
H27.0C29.0Fe42.0Ge27.0Eu28.0Er40.0,"{'C': 29.0, 'Er': 40.0, 'Eu': 28.0, 'Fe': 42.0, 'Ge': 27.0, 'H': 27.0}",True,37.44951,-1.1995174,True,False,True,False
B23.0C11.0Mn4.0Rb11.0La18.0Tm27.0Pt32.0,"{'B': 23.0, 'C': 11.0, 'La': 18.0, 'Mn': 4.0, 'Pt': 32.0, 'Rb': 11.0, 'Tm': 27.0}",True,37.45186,-0.80164486,True,False,True,False
B27.0K28.0Ca15.0Mn22.0Ru13.0La17.0Eu14.0Pt25.0,"{'B': 27.0, 'Ca': 15.0, 'Eu': 14.0, 'K': 28.0, 'La': 17.0, 'Mn': 22.0, 'Pt': 25.0, 'Ru': 13.0}",True,37.437206,-0.02908258,True,False,True,False
B22.0C36.0Al10.0Ni9.0Sb16.0Ba22.0La30.0Pr22.0,"{'Al': 10.0, 'B': 22.0, 'Ba': 22.0, 'C': 36.0, 'La': 30.0, 'Ni': 9.0, 'Pr': 22.0, 'Sb': 16.0}",True,37.526035,-1.4181848,True,False,False,False
B23.0Co23.0Kr39.0Rb13.0La39.0Re10.0Pt36.0,"{'B': 23.0, 'Co': 23.0, 'Kr': 39.0, 'La': 39.0, 'Pt': 36.0, 'Rb': 13.0, 'Re': 10.0}",True,37.447918,-0.6876604,True,False,False,False
B13.0C71.0Rb28.0Sr19.0La19.0Re11.0,"{'B': 13.0, 'C': 71.0, 'La': 19.0, 'Rb': 28.0, 'Re': 11.0, 'Sr': 19.0}",True,37.456375,-1.4252566,True,True,True,True
Be9.0B23.0C59.0Cl36.0Y9.0Sb9.0La41.0,"{'B': 23.0, 'Be': 9.0, 'C': 59.0, 'Cl': 36.0, 'La': 41.0, 'Sb': 9.0, 'Y': 9.0}",True,37.41723,-1.1905922,True,False,True,False
B18.0C13.0Cu13.0Sr13.0Y5.0La21.0Pb31.0,"{'B': 18.0, 'C': 13.0, 'Cu': 13.0, 'La': 21.0, 'Pb': 31.0, 'Sr': 13.0, 'Y': 5.0}",True,37.368423,-1.1715983,True,False,True,False
B23.0C26.0O25.0Mn8.0Ni4.0Ba26.0La21.0Pt34.0,"{'B': 23.0, 'Ba': 26.0, 'C': 26.0, 'La': 21.0, 'Mn': 8.0, 'Ni': 4.0, 'O': 25.0, 'Pt': 34.0}",True,37.36133,-1.6588501,True,True,True,True
O29.0Na17.0Ni30.0La42.0Sm24.0Gd15.0Au26.0,"{'Au': 26.0, 'Gd': 15.0, 'La': 42.0, 'Na': 17.0, 'Ni': 30.0, 'O': 29.0, 'Sm': 24.0}",True,37.368477,-1.5126144,True,False,False,False
B29.0C8.0N14.0Ti36.0La39.0Nd9.0Yb25.0Pt39.0,"{'B': 29.0, 'C': 8.0, 'La': 39.0, 'N': 14.0, 'Nd': 9.0, 'Pt': 39.0, 'Ti': 36.0, 'Yb': 25.0}",True,37.299065,-0.82304245,True,False,False,False
B71.0Sr36.0Y11.0La5.0,"{'B': 71.0, 'La': 5.0, 'Sr': 36.0, 'Y': 11.0}",True,37.392803,-0.55735713,True,False,False,False
C18.0N46.0Ca12.0Ga39.0Mo13.0Xe18.0Ce28.0Tm18.0,"{'C': 18.0, 'Ca': 12.0, 'Ce': 28.0, 'Ga': 39.0, 'Mo': 13.0, 'N': 46.0, 'Tm': 18.0, 'Xe': 18.0}",True,37.301453,-2.1641395,True,False,True,False
B31.0C54.0Ne34.0Rb12.0La34.0Tl12.0,"{'B': 31.0, 'C': 54.0, 'La': 34.0, 'Ne': 34.0, 'Rb': 12.0, 'Tl': 12.0}",True,37.314323,-1.1862335,True,False,False,False
B22.0Si31.0Ca33.0Y9.0Cd11.0Cs17.0La22.0Pt39.0,"{'B': 22.0, 'Ca': 33.0, 'Cd': 11.0, 'Cs': 17.0, 'La': 22.0, 'Pt': 39.0, 'Si': 31.0, 'Y': 9.0}",True,37.214188,-0.8967753,True,False,True,False
N57.0Ne24.0P24.0Ca14.0La38.0Pt8.0,"{'Ca': 14.0, 'La': 38.0, 'N': 57.0, 'Ne': 24.0, 'P': 24.0, 'Pt': 8.0}",True,37.201134,-2.7558432,True,False,False,False
B24.0C1.0Si35.0Sc27.0Rb27.0La34.0Nd6.0Pt42.0,"{'B': 24.0, 'C': 1.0, 'La': 34.0, 'Nd': 6.0, 'Pt': 42.0, 'Rb': 27.0, 'Sc': 27.0, 'Si': 35.0}",True,37.22483,-1.1479927,True,False,True,False
B19.0Ne31.0Al29.0Si9.0Rb15.0Sn47.0La40.0,"{'Al': 29.0, 'B': 19.0, 'La': 40.0, 'Ne': 31.0, 'Rb': 15.0, 'Si': 9.0, 'Sn': 47.0}",True,37.14212,-1.6561658,True,False,False,False
B34.0Fe51.0La24.0Gd37.0Pt10.0,"{'B': 34.0, 'Fe': 51.0, 'Gd': 37.0, 'La': 24.0, 'Pt': 10.0}",True,37.201183,-0.36908948,True,False,False,False
F36.0Cr35.0Zr33.0La40.0Pt27.0Pb10.0Po16.0,"{'Cr': 35.0, 'F': 36.0, 'La': 40.0, 'Pb': 10.0, 'Po': 16.0, 'Pt': 27.0, 'Zr': 33.0}",True,37.100708,0.34550163,False,False,False,False
H38.0B31.0Co20.0Rb21.0La8.0Pr11.0Pm15.0Pt27.0,"{'B': 31.0, 'Co': 20.0, 'H': 38.0, 'La': 8.0, 'Pm': 15.0, 'Pr': 11.0, 'Pt': 27.0, 'Rb': 21.0}",True,37.1435,-0.570502,True,True,True,True
C21.0Ti5.0Cr21.0Co21.0Tc35.0La45.0Pt21.0Rn28.0,"{'C': 21.0, 'Co': 21.0, 'Cr': 21.0, 'La': 45.0, 'Pt': 21.0, 'Rn': 28.0, 'Tc': 35.0, 'Ti': 5.0}",True,37.07943,-0.5181394,True,True,True,True
B25.0C12.0O28.0Cr48.0La33.0Ho26.0Pt19.0,"{'B': 25.0, 'C': 12.0, 'Cr': 48.0, 'Ho': 26.0, 'La': 33.0, 'O': 28.0, 'Pt': 19.0}",True,37.123524,-1.4014682,True,False,True,False
B13.0C5.0F42.0P21.0Ba25.0Ho5.0Pt40.0At16.0,"{'At': 16.0, 'B': 13.0, 'Ba': 25.0, 'C': 5.0, 'F': 42.0, 'Ho': 5.0, 'P': 21.0, 'Pt': 40.0}",True,36.14073,-0.77600914,True,False,True,False
B21.0N30.0O20.0Cd48.0Xe10.0Ba33.0Nd20.0,"{'B': 21.0, 'Ba': 33.0, 'Cd': 48.0, 'N': 30.0, 'Nd': 20.0, 'O': 20.0, 'Xe': 10.0}",True,37.02404,-2.2732587,True,False,False,False
N49.0Ne39.0Ni15.0Ba24.0La17.0Pt14.0,"{'Ba': 24.0, 'La': 17.0, 'N': 49.0, 'Ne': 39.0, 'Ni': 15.0, 'Pt': 14.0}",True,36.86322,-2.1950905,True,False,False,False
C18.0O54.0Si9.0Ar22.0Fe48.0La29.0Nd18.0,"{'Ar': 22.0, 'C': 18.0, 'Fe': 48.0, 'La': 29.0, 'Nd': 18.0, 'O': 54.0, 'Si': 9.0}",True,36.982906,-2.2211413,True,False,False,False
C24.0Co45.0Kr21.0Ba33.0La23.0Pt52.0,"{'Ba': 33.0, 'C': 24.0, 'Co': 45.0, 'Kr': 21.0, 'La': 23.0, 'Pt': 52.0}",True,36.99241,-0.48370352,True,False,False,False
H13.0Al16.0Cu31.0Te22.0Cs33.0Nd16.0Pt44.0,"{'Al': 16.0, 'Cs': 33.0, 'Cu': 31.0, 'H': 13.0, 'Nd': 16.0, 'Pt': 44.0, 'Te': 22.0}",True,37.023193,-0.4907688,True,False,False,False
B32.0C15.0Sr38.0Gd16.0Dy10.0Pt45.0Pb40.0,"{'B': 32.0, 'C': 15.0, 'Dy': 10.0, 'Gd': 16.0, 'Pb': 40.0, 'Pt': 45.0, 'Sr': 38.0}",True,36.985542,-0.6532438,True,False,True,False
B9.0C9.0Ne16.0Rb10.0Mo9.0Sn15.0La17.0Pt23.0,"{'B': 9.0, 'C': 9.0, 'La': 17.0, 'Mo': 9.0, 'Ne': 16.0, 'Pt': 23.0, 'Rb': 10.0, 'Sn': 15.0}",True,36.926186,-0.8175265,True,False,False,False
B56.0C16.0Fe27.0Rb26.0La32.0Tb13.0Pb23.0,"{'B': 56.0, 'C': 16.0, 'Fe': 27.0, 'La': 32.0, 'Pb': 23.0, 'Rb': 26.0, 'Tb': 13.0}",True,36.996162,-1.0168405,True,False,True,False
B30.0C14.0Co34.0La23.0Tm15.0Tl7.0,"{'B': 30.0, 'C': 14.0, 'Co': 34.0, 'La': 23.0, 'Tl': 7.0, 'Tm': 15.0}",True,36.85544,-0.9796093,True,False,False,False
Li22.0B23.0C76.0Kr23.0La23.0Pt21.0,"{'B': 23.0, 'C': 76.0, 'Kr': 23.0, 'La': 23.0, 'Li': 22.0, 'Pt': 21.0}",True,36.82173,-1.2194525,True,False,False,False
C26.0Cr19.0Ga43.0Mo17.0La20.0Tm27.0Ta13.0Pt30.0,"{'C': 26.0, 'Cr': 19.0, 'Ga': 43.0, 'La': 20.0, 'Mo': 17.0, 'Pt': 30.0, 'Ta': 13.0, 'Tm': 27.0}",True,36.78614,-0.7565214,True,False,True,False
B26.0N28.0Ti8.0Co28.0Ba29.0La28.0Pt48.0,"{'B': 26.0, 'Ba': 29.0, 'Co': 28.0, 'La': 28.0, 'N': 28.0, 'Pt': 48.0, 'Ti': 8.0}",True,36.91635,-1.3520217,True,False,True,False
B21.0N13.0Rb22.0Xe4.0La22.0Eu22.0Re26.0Pt34.0,"{'B': 21.0, 'Eu': 22.0, 'La': 22.0, 'N': 13.0, 'Pt': 34.0, 'Rb': 22.0, 'Re': 26.0, 'Xe': 4.0}",True,36.902573,-1.4656346,True,False,True,False
Li27.0Br14.0Sn33.0Pm32.0Dy26.0W22.0Pt13.0,"{'Br': 14.0, 'Dy': 26.0, 'Li': 27.0, 'Pm': 32.0, 'Pt': 13.0, 'Sn': 33.0, 'W': 22.0}",True,36.945465,-0.3773328,True,False,True,False
B50.0C13.0Cl36.0Co36.0La45.0Pt19.0,"{'B': 50.0, 'C': 13.0, 'Cl': 36.0, 'Co': 36.0, 'La': 45.0, 'Pt': 19.0}",True,36.75878,-0.70649976,True,False,False,False
B29.0C19.0Nb15.0Mo18.0La15.0Sm3.0Lu18.0Pt33.0,"{'B': 29.0, 'C': 19.0, 'La': 15.0, 'Lu': 18.0, 'Mo': 18.0, 'Nb': 15.0, 'Pt': 33.0, 'Sm': 3.0}",True,36.92782,-0.09397454,True,True,True,True
B27.0C9.0Ge16.0Rb12.0Te18.0La39.0Pt27.0,"{'B': 27.0, 'C': 9.0, 'Ge': 16.0, 'La': 39.0, 'Pt': 27.0, 'Rb': 12.0, 'Te': 18.0}",True,36.857647,-1.2006935,True,False,True,False
B40.0C16.0Na10.0Al14.0I15.0Xe54.0La36.0,"{'Al': 14.0, 'B': 40.0, 'C': 16.0, 'I': 15.0, 'La': 36.0, 'Na': 10.0, 'Xe': 54.0}",True,36.78447,-1.1880263,True,False,False,False
B23.0C22.0Ge39.0Rb12.0La43.0Pt17.0Au16.0Bi27.0,"{'Au': 16.0, 'B': 23.0, 'Bi': 27.0, 'C': 22.0, 'Ge': 39.0, 'La': 43.0, 'Pt': 17.0, 'Rb': 12.0}",True,36.782845,-1.3152618,True,False,True,False
C24.0N28.0La25.0Gd50.0Dy14.0Pt25.0,"{'C': 24.0, 'Dy': 14.0, 'Gd': 50.0, 'La': 25.0, 'N': 28.0, 'Pt': 25.0}",True,36.778694,-2.2634306,True,True,True,True
B26.0C19.0Sc9.0As37.0Rb13.0Tc11.0La26.0Nd4.0,"{'As': 37.0, 'B': 26.0, 'C': 19.0, 'La': 26.0, 'Nd': 4.0, 'Rb': 13.0, 'Sc': 9.0, 'Tc': 11.0}",True,36.78949,-1.0292118,True,True,True,True
Be15.0B26.0C22.0Mo14.0Te12.0La27.0Pt15.0Rn22.0,"{'B': 26.0, 'Be': 15.0, 'C': 22.0, 'La': 27.0, 'Mo': 14.0, 'Pt': 15.0, 'Rn': 22.0, 'Te': 12.0}",True,36.81264,-0.52545136,True,False,False,False
B52.0C11.0Al12.0Mn22.0Sr11.0La40.0Pb29.0,"{'Al': 12.0, 'B': 52.0, 'C': 11.0, 'La': 40.0, 'Mn': 22.0, 'Pb': 29.0, 'Sr': 11.0}",True,36.72244,-1.2891767,True,False,False,False
C19.0Fe29.0Ga41.0Br43.0Sr4.0Ba28.0La29.0,"{'Ba': 28.0, 'Br': 43.0, 'C': 19.0, 'Fe': 29.0, 'Ga': 41.0, 'La': 29.0, 'Sr': 4.0}",True,36.789314,-1.399243,True,False,False,False
B2.0Ne17.0Ti24.0Sr60.0Te19.0La19.0Pt34.0,"{'B': 2.0, 'La': 19.0, 'Ne': 17.0, 'Pt': 34.0, 'Sr': 60.0, 'Te': 19.0, 'Ti': 24.0}",True,36.775154,0.72811335,False,False,False,False
C15.0Al16.0Ce29.0Gd7.0Tb40.0Dy32.0Re41.0,"{'Al': 16.0, 'C': 15.0, 'Ce': 29.0, 'Dy': 32.0, 'Gd': 7.0, 'Re': 41.0, 'Tb': 40.0}",True,36.77455,-1.507179,True,False,False,False
H23.0B45.0C13.0Al14.0Sb4.0Ba14.0Rn18.0,"{'Al': 14.0, 'B': 45.0, 'Ba': 14.0, 'C': 13.0, 'H': 23.0, 'Rn': 18.0, 'Sb': 4.0}",True,36.803734,-0.7178511,True,False,False,False
B19.0C57.0Na19.0Mg27.0Ca17.0Br27.0La19.0,"{'B': 19.0, 'Br': 27.0, 'C': 57.0, 'Ca': 17.0, 'La': 19.0, 'Mg': 27.0, 'Na': 19.0}",True,36.89607,-1.1689507,True,False,True,False
B31.0C14.0Sc21.0Co42.0Ru15.0La31.0Dy15.0Pt19.0,"{'B': 31.0, 'C': 14.0, 'Co': 42.0, 'Dy': 15.0, 'La': 31.0, 'Pt': 19.0, 'Ru': 15.0, 'Sc': 21.0}",True,36.68441,-0.26230362,True,False,False,False
He48.0B17.0C21.0Ca13.0As21.0La45.0Ta16.0,"{'As': 21.0, 'B': 17.0, 'C': 21.0, 'Ca': 13.0, 'He': 48.0, 'La': 45.0, 'Ta': 16.0}",True,36.509476,-0.22684522,True,False,False,False
B31.0C57.0Sr25.0Mo9.0La6.0Pt22.0,"{'B': 31.0, 'C': 57.0, 'La': 6.0, 'Mo': 9.0, 'Pt': 22.0, 'Sr': 25.0}",True,36.658047,-0.5276585,True,True,True,True
C17.0Fe11.0Br29.0Rb15.0Mo6.0Sn48.0La40.0Pt20.0,"{'Br': 29.0, 'C': 17.0, 'Fe': 11.0, 'La': 40.0, 'Mo': 6.0, 'Pt': 20.0, 'Rb': 15.0, 'Sn': 48.0}",True,36.65709,-1.5076238,True,False,True,False
B48.0O15.0Ge12.0Rb34.0Sr18.0La18.0Pt17.0Rn14.0,"{'B': 48.0, 'Ge': 12.0, 'La': 18.0, 'O': 15.0, 'Pt': 17.0, 'Rb': 34.0, 'Rn': 14.0, 'Sr': 18.0}",True,36.58413,-1.099569,True,False,False,False
B38.0Ne12.0Ni17.0Ga19.0Rb23.0Ba22.0La26.0Ir14.0,"{'B': 38.0, 'Ba': 22.0, 'Ga': 19.0, 'Ir': 14.0, 'La': 26.0, 'Ne': 12.0, 'Ni': 17.0, 'Rb': 23.0}",True,36.676544,-1.0500579,True,False,False,False
N55.0P36.0Cs17.0La36.0Nd8.0Pt11.0,"{'Cs': 17.0, 'La': 36.0, 'N': 55.0, 'Nd': 8.0, 'P': 36.0, 'Pt': 11.0}",True,36.63273,-3.0552268,True,True,True,True
H42.0Be15.0Te42.0La53.0Os46.0,"{'Be': 15.0, 'H': 42.0, 'La': 53.0, 'Os': 46.0, 'Te': 42.0}",True,36.574066,-0.36804992,True,False,False,False
B25.0C73.0Ca35.0La10.0Pt28.0,"{'B': 25.0, 'C': 73.0, 'Ca': 35.0, 'La': 10.0, 'Pt': 28.0}",True,36.536934,-0.70468414,True,True,True,True
B30.0La27.0Gd24.0Os32.0Pb2.0,"{'B': 30.0, 'Gd': 24.0, 'La': 27.0, 'Os': 32.0, 'Pb': 2.0}",True,36.57168,-1.0848346,True,False,False,False
H23.0Be24.0Cl41.0Ti7.0La39.0Pt55.0,"{'Be': 24.0, 'Cl': 41.0, 'H': 23.0, 'La': 39.0, 'Pt': 55.0, 'Ti': 7.0}",True,36.536846,0.04859464,False,False,True,False
Be14.0B59.0Sr7.0La47.0Os20.0Pb24.0,"{'B': 59.0, 'Be': 14.0, 'La': 47.0, 'Os': 20.0, 'Pb': 24.0, 'Sr': 7.0}",True,36.532726,-0.8712112,True,False,False,False
B16.0C16.0Ba13.0La8.0Tm11.0Yb14.0Pt24.0,"{'B': 16.0, 'Ba': 13.0, 'C': 16.0, 'La': 8.0, 'Pt': 24.0, 'Tm': 11.0, 'Yb': 14.0}",True,36.556908,-0.84386414,True,False,False,False
B50.0Ge22.0Rb18.0Sr1.0Mo8.0La49.0Tb9.0Pt42.0,"{'B': 50.0, 'Ge': 22.0, 'La': 49.0, 'Mo': 8.0, 'Pt': 42.0, 'Rb': 18.0, 'Sr': 1.0, 'Tb': 9.0}",True,36.465958,-1.1755797,True,False,True,False
C37.0Ga56.0Sr7.0Ba18.0La30.0Pt12.0Bi18.0,"{'Ba': 18.0, 'Bi': 18.0, 'C': 37.0, 'Ga': 56.0, 'La': 30.0, 'Pt': 12.0, 'Sr': 7.0}",True,36.34484,-1.6474193,True,True,True,True
B33.0C30.0K33.0Rb20.0Ba27.0La18.0,"{'B': 33.0, 'Ba': 27.0, 'C': 30.0, 'K': 33.0, 'La': 18.0, 'Rb': 20.0}",True,36.581337,-1.1555996,True,False,False,False
B58.0C18.0N9.0Al23.0La36.0Ce4.0Pr33.0Os5.0,"{'Al': 23.0, 'B': 58.0, 'C': 18.0, 'Ce': 4.0, 'La': 36.0, 'N': 9.0, 'Os': 5.0, 'Pr': 33.0}",True,36.46115,-1.675495,True,False,False,False
Al25.0Cr25.0Ge25.0Y13.0I20.0La27.0Gd18.0Pt25.0,"{'Al': 25.0, 'Cr': 25.0, 'Gd': 18.0, 'Ge': 25.0, 'I': 20.0, 'La': 27.0, 'Pt': 25.0, 'Y': 13.0}",True,36.35801,-0.88169104,True,False,True,False
B29.0Rb23.0Mo26.0Sn35.0La38.0Gd13.0Pt35.0,"{'B': 29.0, 'Gd': 13.0, 'La': 38.0, 'Mo': 26.0, 'Pt': 35.0, 'Rb': 23.0, 'Sn': 35.0}",True,36.45385,-1.2343644,True,False,False,False
B19.0Si24.0P26.0Co33.0La38.0Pr6.0Lu25.0Pt28.0,"{'B': 19.0, 'Co': 33.0, 'La': 38.0, 'Lu': 25.0, 'P': 26.0, 'Pr': 6.0, 'Pt': 28.0, 'Si': 24.0}",True,36.4662,-0.7677119,True,False,True,False
N27.0Cu19.0Ga25.0Sr15.0La13.0Pt8.0,"{'Cu': 19.0, 'Ga': 25.0, 'La': 13.0, 'N': 27.0, 'Pt': 8.0, 'Sr': 15.0}",True,36.406284,-1.6873888,True,False,False,False
C18.0N18.0Cl39.0Rb9.0La41.0Pt34.0,"{'C': 18.0, 'Cl': 39.0, 'La': 41.0, 'N': 18.0, 'Pt': 34.0, 'Rb': 9.0}",True,36.24849,-1.7850641,True,False,True,False
Be20.0B29.0C21.0La27.0Tm21.0Yb12.0Pt53.0,"{'B': 29.0, 'Be': 20.0, 'C': 21.0, 'La': 27.0, 'Pt': 53.0, 'Tm': 21.0, 'Yb': 12.0}",True,36.340168,-0.33556837,True,True,True,True
H38.0Be18.0C10.0Ca8.0Y21.0La52.0Pt31.0,"{'Be': 18.0, 'C': 10.0, 'Ca': 8.0, 'H': 38.0, 'La': 52.0, 'Pt': 31.0, 'Y': 21.0}",True,36.101166,-0.38182467,True,False,False,False
B21.0C17.0F37.0P15.0Rb14.0Y11.0La39.0Pt37.0,"{'B': 21.0, 'C': 17.0, 'F': 37.0, 'La': 39.0, 'P': 15.0, 'Pt': 37.0, 'Rb': 14.0, 'Y': 11.0}",True,36.28121,-0.72687393,True,True,True,True
B17.0N24.0Rb19.0La26.0Tb7.0Dy5.0Pt25.0Tl7.0,"{'B': 17.0, 'Dy': 5.0, 'La': 26.0, 'N': 24.0, 'Pt': 25.0, 'Rb': 19.0, 'Tb': 7.0, 'Tl': 7.0}",True,36.30609,-1.6246308,True,True,True,True
B18.0Ga13.0Ge38.0Y24.0La34.0Pm10.0Pt21.0Pb35.0,"{'B': 18.0, 'Ga': 13.0, 'Ge': 38.0, 'La': 34.0, 'Pb': 35.0, 'Pm': 10.0, 'Pt': 21.0, 'Y': 24.0}",True,36.24662,-1.0254416,True,False,True,False
B18.0N14.0Mg38.0Xe21.0La7.0Sm23.0Re24.0Pt47.0,"{'B': 18.0, 'La': 7.0, 'Mg': 38.0, 'N': 14.0, 'Pt': 47.0, 'Re': 24.0, 'Sm': 23.0, 'Xe': 21.0}",True,36.188057,-1.0551088,True,False,True,False
B33.0Si18.0Ge24.0Rb11.0La33.0Pt17.0Bi20.0,"{'B': 33.0, 'Bi': 20.0, 'Ge': 24.0, 'La': 33.0, 'Pt': 17.0, 'Rb': 11.0, 'Si': 18.0}",True,36.252434,-1.586135,True,False,True,False
B70.0Sr37.0La8.0,"{'B': 70.0, 'La': 8.0, 'Sr': 37.0}",True,36.325867,-0.5610809,True,False,False,False
Li24.0B42.0O22.0Ge30.0La21.0Pt27.0Tl20.0,"{'B': 42.0, 'Ge': 30.0, 'La': 21.0, 'Li': 24.0, 'O': 22.0, 'Pt': 27.0, 'Tl': 20.0}",True,36.247726,-1.6616888,True,False,True,False
B119.0Sr63.0La12.0,"{'B': 119.0, 'La': 12.0, 'Sr': 63.0}",True,36.297386,-0.5581158,True,False,False,False
H22.0B16.0C13.0S4.0Tc3.0Pd4.0Sn17.0La20.0,"{'B': 16.0, 'C': 13.0, 'H': 22.0, 'La': 20.0, 'Pd': 4.0, 'S': 4.0, 'Sn': 17.0, 'Tc': 3.0}",True,36.184906,-0.87081385,True,False,True,False
H12.0N30.0Cr41.0Xe44.0La29.0Gd19.0Pt22.0,"{'Cr': 41.0, 'Gd': 19.0, 'H': 12.0, 'La': 29.0, 'N': 30.0, 'Pt': 22.0, 'Xe': 44.0}",True,36.03878,-1.4525256,True,False,True,False
B7.0C2.0O53.0Cr27.0Zr16.0La40.0Lu19.0Pt18.0,"{'B': 7.0, 'C': 2.0, 'Cr': 27.0, 'La': 40.0, 'Lu': 19.0, 'O': 53.0, 'Pt': 18.0, 'Zr': 16.0}",True,36.011887,-1.0938525,True,False,True,False
B28.0Ge18.0Rb29.0Sr14.0La32.0Eu7.0Pt29.0Au42.0,"{'Au': 42.0, 'B': 28.0, 'Eu': 7.0, 'Ge': 18.0, 'La': 32.0, 'Pt': 29.0, 'Rb': 29.0, 'Sr': 14.0}",True,36.071724,-0.53757733,True,False,True,False
B42.0O10.0Na13.0Co17.0As17.0La34.0Pr8.0Pb16.0,"{'As': 17.0, 'B': 42.0, 'Co': 17.0, 'La': 34.0, 'Na': 13.0, 'O': 10.0, 'Pb': 16.0, 'Pr': 8.0}",True,36.01613,-1.4644505,True,False,False,False
B35.0Rb12.0Mo6.0Xe19.0Ba15.0La19.0Pt32.0,"{'B': 35.0, 'Ba': 15.0, 'La': 19.0, 'Mo': 6.0, 'Pt': 32.0, 'Rb': 12.0, 'Xe': 19.0}",True,36.078285,-0.70407844,True,False,False,False
B19.0C20.0N20.0Sc19.0La45.0Pr7.0Tm22.0Pt42.0,"{'B': 19.0, 'C': 20.0, 'La': 45.0, 'N': 20.0, 'Pr': 7.0, 'Pt': 42.0, 'Sc': 19.0, 'Tm': 22.0}",True,36.01741,-1.4979923,True,True,True,True
